startYear,showName,theatre,type,attendance,capacity,grossEarnings,performances
2003,Metamorphoses,Circle In The Square,Play,4390,84,197866,8
2003,Movin' Out,Richard Rodgers,Musical,9375,89,694520,8
2003,Oklahoma!,Gershwin,Musical,8520,64,451472,8
2003,Our Town 02,Booth,Play,6184,100,437491,8
2003,Rent,Nederlander,Musical,7650,81,370094,8
2003,Say Goodnight Gracie,Helen Hayes,Play,3268,69,157214,8
2003,Tartuffe 03,American Airlines,Play,5615,95,251421,8
2003,The Graduate,Plymouth,Play,5285,61,257572,8
2003,The Lion King,New Amsterdam,Musical,13636,95,1053239,8
2003,The Phantom Of The Opera,Majestic,Musical,8573,67,469960,8
2003,The Producers,St. James,Musical,11680,86,987078,8
2003,Thoroughly Modern Millie,Marquis,Musical,9890,78,673300,8
2003,Urinetown,Henry Miller,Musical,3887,77,266827,8
2003,42Nd Street '01,Ford Center,Musical,10370,71,547383,8
2003,Aida,Palace,Musical,7790,57,447580,8
2003,Beauty And The Beast,Lunt-Fontanne,Musical,7896,65,450052,8
2003,Cabaret 98,Studio 54 ('98),Musical,5993,81,311238,8
2003,Chicago,Shubert,Musical,9398,80,524300,8
2003,Dance Of The Vampires,Minskoff,Musical,10638,79,479408,8
2003,Def Poetry Jam,Longacre,Play,3202,37,117282,8
2003,Dinner At Eight,Vivian Beaumont,Play,7945,91,365765,8
2003,Flower Drum Song,Virginia,Musical,5340,55,296262,8
2003,Frankie And Johnny In The Claire De Lune,Belasco,Play,3844,47,152468,8
2003,Hairspray,Neil Simon,Musical,11244,98,976070,8
2003,Imaginary Friends,Ethel Barrymore,Play,3332,39,172799,8
2003,La Bohème,Broadway,Musical,9762,72,774378,8
2003,Les Miserables,Imperial,Musical,7931,70,546761,8
2003,Ma Rainey'S Black Bottom '03,Royale,Play,2366,44,120748,0
2003,Mamma Mia!,Cadillac Winter Garden,Musical,9925,83,840768,8
2003,Man Of La Mancha 02,Martin Beck,Musical,7265,64,546803,8
2003,Medea 02,Brooks Atkinson,Play,5039,69,233175,7
2003,Metamorphoses,Circle In The Square,Play,3810,73,169812,8
2003,Movin' Out,Richard Rodgers,Musical,8116,77,621609,8
2003,Oklahoma!,Gershwin,Musical,9648,72,316460,8
2003,Our Town 02,Booth,Play,6121,99,430036,8
2003,Rent,Nederlander,Musical,5562,59,265453,8
2003,Say Goodnight Gracie,Helen Hayes,Play,2597,55,124197,8
2003,Tartuffe 03,American Airlines,Play,5224,88,237780,8
2003,The Graduate,Plymouth,Play,4590,53,217085,8
2003,The Lion King,New Amsterdam,Musical,12484,87,959745,8
2003,The Phantom Of The Opera,Majestic,Musical,7182,56,390454,8
2003,The Producers,St. James,Musical,11088,81,934833,8
2003,Thoroughly Modern Millie,Marquis,Musical,8668,69,553735,8
2003,Urinetown,Henry Miller,Musical,3570,71,227917,8
2003,42Nd Street '01,Ford Center,Musical,10730,74,570859,8
2003,Aida,Palace,Musical,8318,61,455118,8
2003,Beauty And The Beast,Lunt-Fontanne,Musical,7571,63,429081,8
2003,Cabaret 98,Studio 54 ('98),Musical,5839,79,303081,8
2003,Chicago,Ambassador,Musical,6946,82,407550,8
2003,Def Poetry Jam,Longacre,Play,3039,35,106395,8
2003,Flower Drum Song,Virginia,Musical,5259,54,288867,8
2003,Frankie And Johnny In The Claire De Lune,Belasco,Play,3869,48,157558,8
2003,Hairspray,Neil Simon,Musical,11071,97,951705,8
2003,Imaginary Friends,Ethel Barrymore,Play,3455,41,174716,8
2003,La Bohème,Broadway,Musical,9439,69,761866,8
2003,Les Miserables,Imperial,Musical,8547,75,583340,8
2003,Ma Rainey'S Black Bottom '03,Royale,Play,3217,60,151300,0
2003,Mamma Mia!,Cadillac Winter Garden,Musical,9551,80,808652,8
2003,Man Of La Mancha 02,Martin Beck,Musical,6956,61,514199,8
2003,Medea 02,Brooks Atkinson,Play,5516,75,234452,7
2003,Metamorphoses,Circle In The Square,Play,3849,74,177710,8
2003,Movin' Out,Richard Rodgers,Musical,7718,73,596529,8
2003,Oklahoma!,Gershwin,Musical,6275,47,296253,8
2003,Rent,Nederlander,Musical,5477,58,262528,8
2003,Say Goodnight Gracie,Helen Hayes,Play,2884,61,128084,8
2003,Tartuffe 03,American Airlines,Play,5537,94,255472,8
2003,The Graduate,Plymouth,Play,4702,55,222005,8
2003,The Lion King,New Amsterdam,Musical,10241,71,925656,8
2003,The Phantom Of The Opera,Majestic,Musical,6613,51,363537,8
2003,The Producers,St. James,Musical,10664,78,906168,8
2003,Thoroughly Modern Millie,Marquis,Musical,9054,72,572688,8
2003,Urinetown,Henry Miller,Musical,3397,67,214280,8
2003,42Nd Street '01,Ford Center,Musical,10304,71,566649,8
2003,Aida,Palace,Musical,9147,67,489814,8
2003,Beauty And The Beast,Lunt-Fontanne,Musical,8730,72,482306,8
2003,Cabaret 98,Studio 54 ('98),Musical,5809,79,294736,8
2003,Chicago,Ambassador,Musical,8158,94,454010,8
2003,Def Poetry Jam,Longacre,Play,2576,29,94331,8
2003,Flower Drum Song,Virginia,Musical,5918,61,317169,8
2003,Frankie And Johnny In The Claire De Lune,Belasco,Play,3859,48,158888,8
2003,Hairspray,Neil Simon,Musical,11199,98,955167,8
2003,Imaginary Friends,Ethel Barrymore,Play,3905,46,177881,8
2003,La Bohème,Broadway,Musical,9454,69,725828,8
2003,Les Miserables,Imperial,Musical,9733,86,638370,8
2003,Ma Rainey'S Black Bottom '03,Royale,Play,4562,53,222221,4
2003,Mamma Mia!,Cadillac Winter Garden,Musical,10490,88,845187,8
2003,Man Of La Mancha 02,Martin Beck,Musical,7954,70,533623,8
2003,Medea 02,Brooks Atkinson,Play,5609,77,237019,7
2003,Metamorphoses,Circle In The Square,Play,4265,82,211208,8
2003,Movin' Out,Richard Rodgers,Musical,7975,75,607059,8
2003,Oklahoma!,Gershwin,Musical,7924,59,356595,8
2003,Rent,Nederlander,Musical,5974,63,273762,8
2003,Say Goodnight Gracie,Helen Hayes,Play,2954,62,136096,8
2003,Take Me Out,Walter Kerr,Play,2794,38,127816,0
2003,Tartuffe 03,American Airlines,Play,5595,95,253404,8
2003,The Graduate,Plymouth,Play,4498,52,211283,8
2003,The Lion King,New Amsterdam,Musical,12359,86,950521,8
2003,The Phantom Of The Opera,Majestic,Musical,7747,60,413108,8
2003,The Producers,St. James,Musical,10751,79,909573,8
2003,Thoroughly Modern Millie,Marquis,Musical,9731,77,624782,8
2003,Urinetown,Henry Miller,Musical,3511,70,222506,8
2003,42Nd Street '01,Ford Center,Musical,12195,84,745861,8
2003,Aida,Palace,Musical,11231,83,678037,8
2003,Beauty And The Beast,Lunt-Fontanne,Musical,10809,90,668346,8
2003,Cabaret 98,Studio 54 ('98),Musical,6832,93,364911,8
2003,Chicago,Ambassador,Musical,8236,95,566806,8
2003,Def Poetry Jam,Longacre,Play,5086,58,191579,8
2003,Flower Drum Song,Virginia,Musical,7683,79,413198,8
2003,Frankie And Johnny In The Claire De Lune,Belasco,Play,4715,58,218730,8
2003,Hairspray,Neil Simon,Musical,11044,97,957684,8
2003,Imaginary Friends,Ethel Barrymore,Play,4275,51,210430,8
2003,La Bohème,Broadway,Musical,10335,76,828379,8
2003,Les Miserables,Imperial,Musical,10022,88,700189,8
2003,Ma Rainey'S Black Bottom '03,Royale,Play,5737,67,382659,8
2003,Mamma Mia!,Cadillac Winter Garden,Musical,10117,84,848448,8
2003,Man Of La Mancha 02,Martin Beck,Musical,8014,70,585317,8
2003,Medea 02,Brooks Atkinson,Play,5670,77,256197,7
2003,Metamorphoses,Circle In The Square,Play,4876,94,283832,8
2003,Movin' Out,Richard Rodgers,Musical,8414,80,625340,8
2003,Oklahoma!,Gershwin,Musical,10061,75,502025,8
2003,Rent,Nederlander,Musical,7474,79,398520,8
2003,Say Goodnight Gracie,Helen Hayes,Play,3012,63,156599,8
2003,Take Me Out,Walter Kerr,Play,3182,43,145871,0
2003,Tartuffe 03,American Airlines,Play,5702,96,261898,8
2003,The Graduate,Plymouth,Play,5847,68,302231,8
2003,The Lion King,New Amsterdam,Musical,13945,97,1070267,8
2003,The Phantom Of The Opera,Majestic,Musical,8948,70,518716,8
2003,The Producers,St. James,Musical,10889,80,922685,8
2003,Thoroughly Modern Millie,Marquis,Musical,9992,79,670151,8
2003,Urinetown,Henry Miller,Musical,3836,76,266469,8
2003,Vincent In Brixton,Golden,Play,1679,53,52471,0
2003,42Nd Street '01,Ford Center,Musical,11071,76,639220,8
2003,Aida,Palace,Musical,10568,78,572809,8
2003,As Long As We Both Shall Laugh,American Airlines,Special,460,62,19830,0
2003,Beauty And The Beast,Lunt-Fontanne,Musical,10633,88,602699,8
2003,Cabaret 98,Studio 54 ('98),Musical,6996,95,356904,8
2003,Chicago,Ambassador,Musical,8593,99,518889,8
2003,Def Poetry Jam,Longacre,Play,3449,39,115756,8
2003,Flower Drum Song,Virginia,Musical,5064,52,276174,8
2003,Frankie And Johnny In The Claire De Lune,Belasco,Play,3136,39,143223,8
2003,Hairspray,Neil Simon,Musical,11557,101,993844,8
2003,La Bohème,Broadway,Musical,9178,67,752548,8
2003,Les Miserables,Imperial,Musical,10813,95,773753,8
2003,Ma Rainey'S Black Bottom '03,Royale,Play,4728,55,260730,8
2003,Mamma Mia!,Cadillac Winter Garden,Musical,11563,96,988372,8
2003,Man Of La Mancha 02,Martin Beck,Musical,6652,58,479390,8
2003,Medea 02,Brooks Atkinson,Play,7073,85,304154,8
2003,Movin' Out,Richard Rodgers,Musical,8385,79,682095,8
2003,Oklahoma!,Gershwin,Musical,10570,79,480280,8
2003,Rent,Nederlander,Musical,7284,77,350729,8
2003,Say Goodnight Gracie,Helen Hayes,Play,3288,69,144606,8
2003,Take Me Out,Walter Kerr,Play,3595,49,160984,0
2003,Tartuffe 03,American Airlines,Play,5931,100,268910,8
2003,The Graduate,Plymouth,Play,4953,58,238736,8
2003,The Lion King,New Amsterdam,Musical,14455,101,1117580,8
2003,The Phantom Of The Opera,Majestic,Musical,8952,80,486243,7
2003,The Producers,St. James,Musical,11666,85,975298,8
2003,Thoroughly Modern Millie,Marquis,Musical,11356,90,722859,8
2003,Urinetown,Henry Miller,Musical,4316,85,268808,8
2003,Vincent In Brixton,Golden,Play,3651,57,120472,0
2003,42Nd Street '01,Ford Center,Musical,11294,78,609225,8
2003,Aida,Palace,Musical,8950,66,479724,8
2003,As Long As We Both Shall Laugh,American Airlines,Special,1194,81,32277,0
2003,Beauty And The Beast,Lunt-Fontanne,Musical,8699,72,463791,8
2003,Cabaret 98,Studio 54 ('98),Musical,6573,89,320157,8
2003,Chicago,Ambassador,Musical,8449,98,496856,8
2003,Def Poetry Jam,Longacre,Play,3767,43,123260,8
2003,Flower Drum Song,Virginia,Musical,5497,57,288393,8
2003,Frankie And Johnny In The Claire De Lune,Belasco,Play,3028,37,147012,8
2003,Hairspray,Neil Simon,Musical,11003,96,931769,8
2003,La Bohème,Broadway,Musical,8266,61,674002,8
2003,Les Miserables,Imperial,Musical,9784,86,684353,8
2003,Ma Rainey'S Black Bottom '03,Royale,Play,4762,55,265359,8
2003,Mamma Mia!,Cadillac Winter Garden,Musical,10240,85,855737,8
2003,Man Of La Mancha 02,Martin Beck,Musical,6662,59,449849,8
2003,Movin' Out,Richard Rodgers,Musical,7802,74,578022,8
2003,Rent,Nederlander,Musical,6027,64,270763,8
2003,Say Goodnight Gracie,Helen Hayes,Play,3198,67,137607,8
2003,Take Me Out,Walter Kerr,Play,3517,48,169566,4
2003,The Graduate,Plymouth,Play,3399,40,158595,8
2003,The Lion King,New Amsterdam,Musical,12887,90,980740,8
2003,The Phantom Of The Opera,Majestic,Musical,7793,61,416731,8
2003,The Producers,St. James,Musical,10399,76,878353,8
2003,Thoroughly Modern Millie,Marquis,Musical,9166,73,584055,8
2003,Urban Cowboy,Broadhurst,Musical,1005,29,58766,0
2003,Urinetown,Henry Miller,Musical,3722,74,242704,8
2003,Vincent In Brixton,Golden,Play,4116,65,140241,0
2003,42Nd Street '01,Ford Center,Musical,3245,45,155144,4
2003,Aida,Palace,Musical,3483,51,155677,4
2003,As Long As We Both Shall Laugh,American Airlines,Special,623,84,15382,0
2003,Beauty And The Beast,Lunt-Fontanne,Musical,3034,67,131717,3
2003,Cabaret 98,Studio 54 ('98),Musical,6915,94,356036,8
2003,Chicago,Ambassador,Musical,3096,96,178343,3
2003,Def Poetry Jam,Longacre,Play,4120,47,129797,8
2003,Flower Drum Song,Virginia,Musical,2789,57,115400,4
2003,Frankie And Johnny In The Claire De Lune,Belasco,Play,4225,52,206576,8
2003,Hairspray,Neil Simon,Musical,5500,96,458671,4
2003,La Bohème,Broadway,Musical,3102,45,229181,4
2003,Les Miserables,Imperial,Musical,4356,77,259945,4
2003,Ma Rainey'S Black Bottom '03,Royale,Play,3973,46,219286,8
2003,Mamma Mia!,Cadillac Winter Garden,Musical,4588,77,367636,4
2003,Man Of La Mancha 02,Martin Beck,Musical,3316,58,186097,4
2003,Movin' Out,Richard Rodgers,Musical,2777,53,177962,4
2003,Rent,Nederlander,Musical,2272,64,63532,3
2003,Say Goodnight Gracie,Helen Hayes,Play,3267,69,153686,8
2003,Take Me Out,Walter Kerr,Play,4493,61,237248,8
2003,The Lion King,New Amsterdam,Musical,5862,82,426215,4
2003,The Phantom Of The Opera,Majestic,Musical,4174,52,186209,5
2003,The Play What I Wrote,Lyceum,Play,3305,91,6893,0
2003,The Producers,St. James,Musical,4454,65,356738,4
2003,Thoroughly Modern Millie,Marquis,Musical,3255,52,169993,4
2003,Urban Cowboy,Broadhurst,Musical,748,13,39937,0
2003,Urinetown,Henry Miller,Musical,1540,61,86343,4
2003,Vincent In Brixton,Golden,Play,4514,71,168211,5
2003,42Nd Street '01,Ford Center,Musical,11534,80,651524,8
2003,A Day In The Death Of Joe Egg,American Airlines,Play,3109,84,130302,0
2003,Aida,Palace,Musical,10538,78,558868,8
2003,Beauty And The Beast,Lunt-Fontanne,Musical,10083,84,550280,8
2003,Cabaret 98,Studio 54 ('98),Musical,7174,97,376653,8
2003,Chicago,Ambassador,Musical,7535,100,451170,7
2003,Def Poetry Jam,Longacre,Play,3037,35,99211,8
2003,Flower Drum Song,Virginia,Musical,7900,81,425935,8
2003,Hairspray,Neil Simon,Musical,11463,100,976655,8
2003,La Bohème,Broadway,Musical,7456,55,589561,8
2003,Les Miserables,Imperial,Musical,10310,91,700299,8
2003,Life X 3,Circle In The Square,Play,4972,92,269050,0
2003,Ma Rainey'S Black Bottom '03,Royale,Play,4083,48,206705,8
2003,Mamma Mia!,Cadillac Winter Garden,Musical,10585,88,849465,8
2003,Man Of La Mancha 02,Martin Beck,Musical,7440,65,492227,8
2003,Movin' Out,Richard Rodgers,Musical,7638,72,582724,8
2003,Rent,Nederlander,Musical,7385,89,341819,7
2003,Say Goodnight Gracie,Helen Hayes,Play,2955,62,128862,8
2003,Take Me Out,Walter Kerr,Play,4386,60,220712,8
2003,The Lion King,New Amsterdam,Musical,13894,97,1060802,8
2003,The Phantom Of The Opera,Majestic,Musical,9011,80,480355,7
2003,The Play What I Wrote,Lyceum,Play,3272,45,96449,0
2003,The Producers,St. James,Musical,11556,85,956137,8
2003,Thoroughly Modern Millie,Marquis,Musical,11511,91,745828,8
2003,Urban Cowboy,Broadhurst,Musical,1908,27,98637,0
2003,Urinetown,Henry Miller,Musical,4330,86,269155,8
2003,Vincent In Brixton,Golden,Play,5254,83,192682,8
2003,42Nd Street '01,Ford Center,Musical,11434,79,615530,8
2003,A Day In The Death Of Joe Egg,American Airlines,Play,4957,84,205008,0
2003,Aida,Palace,Musical,10885,80,587997,8
2003,As Long As We Both Shall Laugh,American Airlines,Special,641,87,18437,0
2003,Beauty And The Beast,Lunt-Fontanne,Musical,9821,81,532865,8
2003,Cabaret 98,Studio 54 ('98),Musical,7027,95,361411,8
2003,Chicago,Ambassador,Musical,8565,99,518287,8
2003,Def Poetry Jam,Longacre,Play,3262,37,105564,8
2003,Hairspray,Neil Simon,Musical,11560,101,984732,8
2003,La Bohème,Broadway,Musical,8372,61,646209,8
2003,Les Miserables,Imperial,Musical,10363,91,641217,8
2003,Life X 3,Circle In The Square,Play,5081,94,272650,0
2003,Ma Rainey'S Black Bottom '03,Royale,Play,3829,45,191322,8
2003,Mamma Mia!,Cadillac Winter Garden,Musical,11442,95,952656,8
2003,Man Of La Mancha 02,Martin Beck,Musical,7533,66,494148,8
2003,Movin' Out,Richard Rodgers,Musical,8252,78,605112,8
2003,Nine,Eugene O'Neill,Musical,3921,93,356220,0
2003,Rent,Nederlander,Musical,7752,82,355559,8
2003,Say Goodnight Gracie,Helen Hayes,Play,2050,43,90728,8
2003,Take Me Out,Walter Kerr,Play,3611,49,178982,8
2003,The Lion King,New Amsterdam,Musical,14422,101,1093755,8
2003,The Phantom Of The Opera,Majestic,Musical,11802,92,571995,8
2003,The Play What I Wrote,Lyceum,Play,4567,63,155198,0
2003,The Producers,St. James,Musical,12242,90,1016423,8
2003,Thoroughly Modern Millie,Marquis,Musical,11421,90,746447,8
2003,Urban Cowboy,Broadhurst,Musical,2947,32,165263,0
2003,Urinetown,Henry Miller,Musical,4738,94,289749,8
2003,Vincent In Brixton,Golden,Play,4904,77,197245,8
2003,42Nd Street '01,Ford Center,Musical,11259,78,603854,8
2003,A Day In The Death Of Joe Egg,American Airlines,Play,5148,87,211403,0
2003,Aida,Palace,Musical,9658,71,515427,8
2003,As Long As We Both Shall Laugh,American Airlines,Special,1323,89,28895,0
2003,Beauty And The Beast,Lunt-Fontanne,Musical,8493,70,460881,8
2003,Cabaret 98,Studio 54 ('98),Musical,6843,93,345170,8
2003,Chicago,Ambassador,Musical,8695,101,523971,8
2003,Def Poetry Jam,Longacre,Play,3348,38,108822,8
2003,Hairspray,Neil Simon,Musical,11544,101,985235,8
2003,La Bohème,Broadway,Musical,8221,69,625888,7
2003,Les Miserables,Imperial,Musical,10079,89,626326,8
2003,Life X 3,Circle In The Square,Play,3269,60,255519,0
2003,Ma Rainey'S Black Bottom '03,Royale,Play,4043,47,193075,8
2003,Mamma Mia!,Cadillac Winter Garden,Musical,10935,91,903362,8
2003,Man Of La Mancha 02,Martin Beck,Musical,6268,55,428068,8
2003,Movin' Out,Richard Rodgers,Musical,7715,73,588828,8
2003,Nine,Eugene O'Neill,Musical,7500,89,560074,0
2003,Rent,Nederlander,Musical,7439,79,343424,8
2003,Say Goodnight Gracie,Helen Hayes,Play,2181,46,92169,8
2003,Take Me Out,Walter Kerr,Play,3430,47,161086,8
2003,The Lion King,New Amsterdam,Musical,14349,100,1082361,8
2003,The Phantom Of The Opera,Majestic,Musical,11327,88,541892,8
2003,The Play What I Wrote,Lyceum,Play,4670,64,158910,1
2003,The Producers,St. James,Musical,11677,86,964904,8
2003,Thoroughly Modern Millie,Marquis,Musical,10185,81,664008,8
2003,Urban Cowboy,Broadhurst,Musical,2701,29,159306,4
2003,Urinetown,Henry Miller,Musical,4534,90,288584,8
2003,Vincent In Brixton,Golden,Play,4518,71,179408,8
2003,42Nd Street '01,Ford Center,Musical,9377,65,520801,8
2003,A Day In The Death Of Joe Egg,American Airlines,Play,5522,93,201848,5
2003,A Year With Frog And Toad,Cort,Musical,2068,25,88839,0
2003,Aida,Palace,Musical,8639,64,454228,8
2003,As Long As We Both Shall Laugh,American Airlines,Special,1289,87,28137,0
2003,Beauty And The Beast,Lunt-Fontanne,Musical,8701,72,467991,8
2003,Cabaret 98,Studio 54 ('98),Musical,5885,80,299254,8
2003,Chicago,Ambassador,Musical,8181,95,529448,8
2003,Def Poetry Jam,Longacre,Play,2515,29,79720,8
2003,Gypsy '03,Shubert,Musical,8228,81,602473,0
2003,Hairspray,Neil Simon,Musical,11234,98,955691,8
2003,La Bohème,Broadway,Musical,8300,61,602992,8
2003,Les Miserables,Imperial,Musical,8888,78,585575,8
2003,Life X 3,Circle In The Square,Play,5165,83,289195,8
2003,Ma Rainey'S Black Bottom '03,Royale,Play,4437,52,213809,8
2003,Mamma Mia!,Cadillac Winter Garden,Musical,9508,79,798691,8
2003,Man Of La Mancha 02,Martin Beck,Musical,5106,45,363110,8
2003,Movin' Out,Richard Rodgers,Musical,7291,69,535578,8
2003,Nine,Eugene O'Neill,Musical,7384,88,531674,0
2003,Rent,Nederlander,Musical,5190,55,235249,8
2003,Say Goodnight Gracie,Helen Hayes,Play,2291,48,91892,8
2003,Take Me Out,Walter Kerr,Play,3441,47,159276,8
2003,The Lion King,New Amsterdam,Musical,12852,90,976387,8
2003,The Look Of Love,Brooks Atkinson,Musical,2716,66,104336,0
2003,The Phantom Of The Opera,Majestic,Musical,9099,71,459113,8
2003,The Play What I Wrote,Lyceum,Play,5085,70,196205,8
2003,The Producers,St. James,Musical,10833,79,903487,8
2003,Thoroughly Modern Millie,Marquis,Musical,9467,75,577259,8
2003,Urban Cowboy,Broadhurst,Musical,2681,29,155788,8
2003,Urinetown,Henry Miller,Musical,3267,65,198282,8
2003,Vincent In Brixton,Golden,Play,4352,68,177384,8
2003,42Nd Street '01,Ford Center,Musical,10892,75,591918,8
2003,A Day In The Death Of Joe Egg,American Airlines,Play,5454,92,241916,8
2003,A Year With Frog And Toad,Cort,Musical,2108,25,86273,1
2003,Aida,Palace,Musical,9198,68,484754,8
2003,As Long As We Both Shall Laugh,American Airlines,Special,1399,95,28737,2
2003,Beauty And The Beast,Lunt-Fontanne,Musical,8625,71,471193,8
2003,Cabaret 98,Studio 54 ('98),Musical,6085,83,312826,8
2003,Chicago,Ambassador,Musical,8384,97,554432,8
2003,Def Poetry Jam,Longacre,Play,3017,34,94901,8
2003,Enchanted April,Belasco,Play,3548,43,136009,0
2003,Gypsy '03,Shubert,Musical,8111,80,593995,0
2003,Hairspray,Neil Simon,Musical,11112,97,955427,8
2003,La Bohème,Broadway,Musical,8303,61,594708,8
2003,Les Miserables,Imperial,Musical,8827,78,608667,8
2003,Life X 3,Circle In The Square,Play,6052,97,357897,8
2003,Mamma Mia!,Cadillac Winter Garden,Musical,10393,87,874444,8
2003,Man Of La Mancha 02,Martin Beck,Musical,7064,62,475122,8
2003,Movin' Out,Richard Rodgers,Musical,6652,63,511599,8
2003,Nine,Eugene O'Neill,Musical,6802,81,508594,5
2003,Rent,Nederlander,Musical,6552,69,291712,8
2003,Salome,Ethel Barrymore,Play,2812,86,176094,0
2003,Say Goodnight Gracie,Helen Hayes,Play,2250,47,92924,8
2003,Take Me Out,Walter Kerr,Play,3682,50,176347,8
2003,The Lion King,New Amsterdam,Musical,13434,94,1032865,8
2003,The Look Of Love,Brooks Atkinson,Musical,5728,70,224953,0
2003,The Phantom Of The Opera,Majestic,Musical,9758,76,486799,8
2003,The Play What I Wrote,Lyceum,Play,3629,50,175780,8
2003,The Producers,St. James,Musical,10866,80,906873,8
2003,Thoroughly Modern Millie,Marquis,Musical,9661,77,618703,8
2003,Urban Cowboy,Broadhurst,Musical,3195,34,180793,8
2003,Urinetown,Henry Miller,Musical,3882,77,238426,8
